county,year,CAUSE,sex,ageG,Ndeaths,YLL,pop,US2000POP
California,2010,A09,Male,75 - 84,0,0,585371.370720331,12315
California,2010,A09,Male,85 - 999,0,0,214525.76075746102,4259
California,2010,A09,Female,0 - 4,516,47437.229999999996,1234770.34390375,18987
California,2010,A09,Female,15 - 24,0,0,2691899.6871438,38077
California,2010,A09,Female,25 - 34,0,0,2609688.17359586,37233
California,2010,A09,Female,35 - 44,0,0,2574146.16573943,44659
California,2010,A09,Female,45 - 54,1,46.28,2641975.91322442,37030
California,2010,A09,Female,5 - 14,2,168.05,2486596.85248475,39977
California,2010,A09,Female,55 - 64,0,0,2107996.9861708498,23961
California,2010,A09,Female,65 - 74,0,0,1231824.0064262499,18136
California,2010,A09,Female,75 - 84,0,0,788773.6327572591,12315
California,2010,A09,Female,85 - 999,0,0,395777.0037747704,4259
California,2010,A09,Total,0 - 4,1208,111057.83,2525999.99210628,18987
California,2010,A09,Total,15 - 24,1,73.05,5596840.4688891005,38077
California,2010,A09,Total,25 - 34,2,128.2,5338068.65750252,37233
California,2010,A09,Total,35 - 44,1,51.21,5177189.83346018,44659
California,2010,A09,Total,45 - 54,1,46.28,5251633.09380686,37030
California,2010,A09,Total,5 - 14,3,253.07,5086518.2222786,39977
California,2010,A09,Total,55 - 64,0,0,4077244.17225021,23961
California,2010,A09,Total,65 - 74,0,0,2295640.7917253,18136
California,2010,A09,Total,75 - 84,0,0,1374145.00347759,12315
California,2010,A09,Total,85 - 999,0,0,610302.7645322314,4259
California,2010,A99,Male,0 - 4,36,3299.29,1291229.64820253,18987
California,2010,A99,Male,15 - 24,11,786.67,2904940.7817453,38077
California,2010,A99,Male,25 - 34,22,1370.46,2728380.48390666,37233
California,2010,A99,Male,35 - 44,35,1826.09,2603043.66772075,44659
California,2010,A99,Male,45 - 54,108,4546.13,2609657.18058244,37030
California,2010,A99,Male,5 - 14,5,425.11,2599921.36979385,39977
California,2010,A99,Male,55 - 64,217,7126.49,1969247.18607936,23961
California,2010,A99,Male,65 - 74,236,5461.78,1063816.78529905,18136
California,2010,A99,Male,75 - 84,400,5855.67,585371.370720331,12315
California,2010,A99,Male,85 - 999,429,3382.94,214525.76075746102,4259
California,2010,A99,Female,0 - 4,29,2650.63,1234770.34390375,18987
California,2010,A99,Female,15 - 24,6,430.36,2691899.6871438,38077
California,2010,A99,Female,25 - 34,13,825.36,2609688.17359586,37233
California,2010,A99,Female,35 - 44,23,1186.83,2574146.16573943,44659
California,2010,A99,Female,45 - 54,87,3686.83,2641975.91322442,37030
California,2010,A99,Female,5 - 14,5,411.13,2486596.85248475,39977
California,2010,A99,Female,55 - 64,144,4742.64,2107996.9861708498,23961
California,2010,A99,Female,65 - 74,244,5646.98,1231824.0064262499,18136
California,2010,A99,Female,75 - 84,477,6800.17,788773.6327572591,12315
California,2010,A99,Female,85 - 999,740,5659.99,395777.0037747704,4259
California,2010,A99,Total,0 - 4,65,5949.92,2525999.99210628,18987
California,2010,A99,Total,15 - 24,17,1217.03,5596840.4688891005,38077
California,2010,A99,Total,25 - 34,35,2195.82,5338068.65750252,37233
California,2010,A99,Total,35 - 44,58,3012.92,5177189.83346018,44659
California,2010,A99,Total,45 - 54,195,8232.960000000001,5251633.09380686,37030
California,2010,A99,Total,5 - 14,10,836.24,5086518.2222786,39977
California,2010,A99,Total,55 - 64,361,11869.13,4077244.17225021,23961
California,2010,A99,Total,65 - 74,480,11108.76,2295640.7917253,18136
California,2010,A99,Total,75 - 84,877,12655.84,1374145.00347759,12315
California,2010,A99,Total,85 - 999,1169,9042.93,610302.7645322314,4259
California,2010,B,Male,0 - 4,32,2873.9700000000003,1291229.64820253,18987
California,2010,B,Male,15 - 24,159,11407.55,2904940.7817453,38077
California,2010,B,Male,25 - 34,225,13988.31,2728380.48390666,37233
California,2010,B,Male,35 - 44,571,29714.65,2603043.66772075,44659
California,2010,B,Male,45 - 54,2280,95450.94,2609657.18058244,37030
California,2010,B,Male,5 - 14,77,6347.07,2599921.36979385,39977
California,2010,B,Male,55 - 64,5622,183655.76,1969247.18607936,23961
California,2010,B,Male,65 - 74,7014,165076.47,1063816.78529905,18136
California,2010,B,Male,75 - 84,7897,117457.78,585371.370720331,12315
California,2010,B,Male,85 - 999,5019,42314.409999999996,214525.76075746102,4259
California,2010,B,Female,0 - 4,27,2423.84,1234770.34390375,18987
California,2010,B,Female,15 - 24,80,5763.73,2691899.6871438,38077
California,2010,B,Female,25 - 34,223,13796.66,2609688.17359586,37233
California,2010,B,Female,35 - 44,751,38730.26,2574146.16573943,44659
California,2010,B,Female,45 - 54,2424,101825.47,2641975.91322442,37030
California,2010,B,Female,5 - 14,68,5582.9,2486596.85248475,39977
California,2010,B,Female,55 - 64,4880,159697.15,2107996.9861708498,23961
California,2010,B,Female,65 - 74,6179,145529.86,1231824.0064262499,18136
California,2010,B,Female,75 - 84,7468,110558.99,788773.6327572591,12315
California,2010,B,Female,85 - 999,5428,44071.909999999996,395777.0037747704,4259
California,2010,B,Total,0 - 4,59,5297.81,2525999.99210628,18987
California,2010,B,Total,15 - 24,239,17171.28,5596840.4688891005,38077
California,2010,B,Total,25 - 34,448,27784.97,5338068.65750252,37233
California,2010,B,Total,35 - 44,1322,68444.91,5177189.83346018,44659
California,2010,B,Total,45 - 54,4704,197276.41,5251633.09380686,37030
California,2010,B,Total,5 - 14,145,11929.97,5086518.2222786,39977
California,2010,B,Total,55 - 64,10502,343352.91,4077244.17225021,23961
California,2010,B,Total,65 - 74,13193,310606.33,2295640.7917253,18136
California,2010,B,Total,75 - 84,15365,228016.77,1374145.00347759,12315
California,2010,B,Total,85 - 999,10447,86386.32,610302.7645322314,4259
California,2010,B01,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B01,Male,15 - 24,3,213.18,2904940.7817453,38077
California,2010,B01,Male,25 - 34,2,128.2,2728380.48390666,37233
California,2010,B01,Male,35 - 44,15,761.28,2603043.66772075,44659
California,2010,B01,Male,45 - 54,82,3404.56,2609657.18058244,37030
California,2010,B01,Male,5 - 14,0,0,2599921.36979385,39977
California,2010,B01,Male,55 - 64,179,5869.29,1969247.18607936,23961
California,2010,B01,Male,65 - 74,142,3362.74,1063816.78529905,18136
California,2010,B01,Male,75 - 84,135,2059.66,585371.370720331,12315
California,2010,B01,Male,85 - 999,64,522.66,214525.76075746102,4259
California,2010,B01,Female,0 - 4,1,88.02,1234770.34390375,18987
California,2010,B01,Female,15 - 24,2,147.10000000000002,2691899.6871438,38077
California,2010,B01,Female,25 - 34,3,181.37,2609688.17359586,37233
California,2010,B01,Female,35 - 44,10,525.98,2574146.16573943,44659
California,2010,B01,Female,45 - 54,28,1174.48,2641975.91322442,37030
California,2010,B01,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B01,Female,55 - 64,56,1848.29,2107996.9861708498,23961
California,2010,B01,Female,65 - 74,51,1207.94,1231824.0064262499,18136
California,2010,B01,Female,75 - 84,73,1087.41,788773.6327572591,12315
California,2010,B01,Female,85 - 999,72,547.37,395777.0037747704,4259
California,2010,B01,Total,0 - 4,1,88.02,2525999.99210628,18987
California,2010,B01,Total,15 - 24,5,360.28,5596840.4688891005,38077
California,2010,B01,Total,25 - 34,5,309.57,5338068.65750252,37233
California,2010,B01,Total,35 - 44,25,1287.26,5177189.83346018,44659
California,2010,B01,Total,45 - 54,110,4579.04,5251633.09380686,37030
California,2010,B01,Total,5 - 14,0,0,5086518.2222786,39977
California,2010,B01,Total,55 - 64,235,7717.58,4077244.17225021,23961
California,2010,B01,Total,65 - 74,193,4570.68,2295640.7917253,18136
California,2010,B01,Total,75 - 84,208,3147.07,1374145.00347759,12315
California,2010,B01,Total,85 - 999,136,1070.03,610302.7645322314,4259
California,2010,B02,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B02,Male,15 - 24,0,0,2904940.7817453,38077
California,2010,B02,Male,25 - 34,2,125.22,2728380.48390666,37233
California,2010,B02,Male,35 - 44,16,823.37,2603043.66772075,44659
California,2010,B02,Male,45 - 54,91,3771.19,2609657.18058244,37030
California,2010,B02,Male,5 - 14,0,0,2599921.36979385,39977
California,2010,B02,Male,55 - 64,248,8120.08,1969247.18607936,23961
California,2010,B02,Male,65 - 74,261,6216.41,1063816.78529905,18136
California,2010,B02,Male,75 - 84,225,3382.04,585371.370720331,12315
California,2010,B02,Male,85 - 999,126,1075.91,214525.76075746102,4259
California,2010,B02,Female,0 - 4,0,0,1234770.34390375,18987
California,2010,B02,Female,15 - 24,0,0,2691899.6871438,38077
California,2010,B02,Female,25 - 34,1,63.11,2609688.17359586,37233
California,2010,B02,Female,35 - 44,7,362.43,2574146.16573943,44659
California,2010,B02,Female,45 - 54,12,505.46000000000004,2641975.91322442,37030
California,2010,B02,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B02,Female,55 - 64,53,1708.89,2107996.9861708498,23961
California,2010,B02,Female,65 - 74,56,1324.91,1231824.0064262499,18136
California,2010,B02,Female,75 - 84,87,1258.99,788773.6327572591,12315
California,2010,B02,Female,85 - 999,58,474.40999999999997,395777.0037747704,4259
California,2010,B02,Total,0 - 4,0,0,2525999.99210628,18987
California,2010,B02,Total,15 - 24,0,0,5596840.4688891005,38077
California,2010,B02,Total,25 - 34,3,188.33,5338068.65750252,37233
California,2010,B02,Total,35 - 44,23,1185.8,5177189.83346018,44659
California,2010,B02,Total,45 - 54,103,4276.65,5251633.09380686,37030
California,2010,B02,Total,5 - 14,0,0,5086518.2222786,39977
California,2010,B02,Total,55 - 64,301,9828.97,4077244.17225021,23961
California,2010,B02,Total,65 - 74,317,7541.32,2295640.7917253,18136
California,2010,B02,Total,75 - 84,312,4641.03,1374145.00347759,12315
California,2010,B02,Total,85 - 999,184,1550.32,610302.7645322314,4259
California,2010,B03,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B03,Male,15 - 24,2,140.14,2904940.7817453,38077
California,2010,B03,Male,25 - 34,13,812.42,2728380.48390666,37233
California,2010,B03,Male,35 - 44,35,1833.01,2603043.66772075,44659
California,2010,B03,Male,45 - 54,121,5096.9800000000005,2609657.18058244,37030
California,2010,B03,Male,5 - 14,1,79.03,2599921.36979385,39977
California,2010,B03,Male,55 - 64,154,5044.18,1969247.18607936,23961
California,2010,B03,Male,65 - 74,221,5200.24,1063816.78529905,18136
California,2010,B03,Male,75 - 84,227,3401.41,585371.370720331,12315
California,2010,B03,Male,85 - 999,150,1303.6299999999999,214525.76075746102,4259
California,2010,B03,Female,0 - 4,0,0,1234770.34390375,18987
California,2010,B03,Female,15 - 24,3,210.2,2691899.6871438,38077
California,2010,B03,Female,25 - 34,12,749.33,2609688.17359586,37233
California,2010,B03,Female,35 - 44,38,1957.97,2574146.16573943,44659
California,2010,B03,Female,45 - 54,67,2880.55,2641975.91322442,37030
California,2010,B03,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B03,Female,55 - 64,102,3337.08,2107996.9861708498,23961
California,2010,B03,Female,65 - 74,126,2952.17,1231824.0064262499,18136
California,2010,B03,Female,75 - 84,174,2614.13,788773.6327572591,12315
California,2010,B03,Female,85 - 999,163,1312.44,395777.0037747704,4259
California,2010,B03,Total,0 - 4,0,0,2525999.99210628,18987
California,2010,B03,Total,15 - 24,5,350.34,5596840.4688891005,38077
California,2010,B03,Total,25 - 34,25,1561.75,5338068.65750252,37233
California,2010,B03,Total,35 - 44,73,3790.98,5177189.83346018,44659
California,2010,B03,Total,45 - 54,188,7977.53,5251633.09380686,37030
California,2010,B03,Total,5 - 14,1,79.03,5086518.2222786,39977
California,2010,B03,Total,55 - 64,256,8381.26,4077244.17225021,23961
California,2010,B03,Total,65 - 74,347,8152.41,2295640.7917253,18136
California,2010,B03,Total,75 - 84,401,6015.54,1374145.00347759,12315
California,2010,B03,Total,85 - 999,313,2616.07,610302.7645322314,4259
California,2010,B04,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B04,Male,15 - 24,6,414.44,2904940.7817453,38077
California,2010,B04,Male,25 - 34,22,1353.58,2728380.48390666,37233
California,2010,B04,Male,35 - 44,76,3943.63,2603043.66772075,44659
California,2010,B04,Male,45 - 54,299,12621.28,2609657.18058244,37030
California,2010,B04,Male,5 - 14,0,0,2599921.36979385,39977
California,2010,B04,Male,55 - 64,518,17004.62,1969247.18607936,23961
California,2010,B04,Male,65 - 74,627,14756.88,1063816.78529905,18136
California,2010,B04,Male,75 - 84,669,9929.02,585371.370720331,12315
California,2010,B04,Male,85 - 999,463,3788.37,214525.76075746102,4259
California,2010,B04,Female,0 - 4,0,0,1234770.34390375,18987
California,2010,B04,Female,15 - 24,0,0,2691899.6871438,38077
California,2010,B04,Female,25 - 34,17,1051.96,2609688.17359586,37233
California,2010,B04,Female,35 - 44,59,3057.18,2574146.16573943,44659
California,2010,B04,Female,45 - 54,217,9156.1,2641975.91322442,37030
California,2010,B04,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B04,Female,55 - 64,385,12623.14,2107996.9861708498,23961
California,2010,B04,Female,65 - 74,477,11181.369999999999,1231824.0064262499,18136
California,2010,B04,Female,75 - 84,675,9785,788773.6327572591,12315
California,2010,B04,Female,85 - 999,714,5604.53,395777.0037747704,4259
California,2010,B04,Total,0 - 4,0,0,2525999.99210628,18987
California,2010,B04,Total,15 - 24,6,414.44,5596840.4688891005,38077
California,2010,B04,Total,25 - 34,39,2405.54,5338068.65750252,37233
California,2010,B04,Total,35 - 44,135,7000.81,5177189.83346018,44659
California,2010,B04,Total,45 - 54,516,21777.38,5251633.09380686,37030
California,2010,B04,Total,5 - 14,0,0,5086518.2222786,39977
California,2010,B04,Total,55 - 64,903,29627.76,4077244.17225021,23961
California,2010,B04,Total,65 - 74,1104,25938.25,2295640.7917253,18136
California,2010,B04,Total,75 - 84,1344,19714.02,1374145.00347759,12315
California,2010,B04,Total,85 - 999,1177,9392.9,610302.7645322314,4259
California,2010,B05,Male,0 - 4,1,88.02,1291229.64820253,18987
California,2010,B05,Male,15 - 24,4,292.22,2904940.7817453,38077
California,2010,B05,Male,25 - 34,8,496.90999999999997,2728380.48390666,37233
California,2010,B05,Male,35 - 44,30,1561.14,2603043.66772075,44659
California,2010,B05,Male,45 - 54,244,10143.51,2609657.18058244,37030
California,2010,B05,Male,5 - 14,3,240.10000000000002,2599921.36979385,39977
California,2010,B05,Male,55 - 64,647,21489.27,1969247.18607936,23961
California,2010,B05,Male,65 - 74,414,9927.24,1063816.78529905,18136
California,2010,B05,Male,75 - 84,352,5303.17,585371.370720331,12315
California,2010,B05,Male,85 - 999,141,1242.69,214525.76075746102,4259
California,2010,B05,Female,0 - 4,1,91.94,1234770.34390375,18987
California,2010,B05,Female,15 - 24,1,69.07,2691899.6871438,38077
California,2010,B05,Female,25 - 34,7,435.78000000000003,2609688.17359586,37233
California,2010,B05,Female,35 - 44,18,914.9300000000001,2574146.16573943,44659
California,2010,B05,Female,45 - 54,53,2242.42,2641975.91322442,37030
California,2010,B05,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B05,Female,55 - 64,160,5266,2107996.9861708498,23961
California,2010,B05,Female,65 - 74,190,4441.11,1231824.0064262499,18136
California,2010,B05,Female,75 - 84,281,4166.66,788773.6327572591,12315
California,2010,B05,Female,85 - 999,123,1010.74,395777.0037747704,4259
California,2010,B05,Total,0 - 4,2,179.95999999999998,2525999.99210628,18987
California,2010,B05,Total,15 - 24,5,361.28999999999996,5596840.4688891005,38077
California,2010,B05,Total,25 - 34,15,932.69,5338068.65750252,37233
California,2010,B05,Total,35 - 44,48,2476.07,5177189.83346018,44659
California,2010,B05,Total,45 - 54,297,12385.93,5251633.09380686,37030
California,2010,B05,Total,5 - 14,3,240.10000000000002,5086518.2222786,39977
California,2010,B05,Total,55 - 64,807,26755.27,4077244.17225021,23961
California,2010,B05,Total,65 - 74,604,14368.35,2295640.7917253,18136
California,2010,B05,Total,75 - 84,633,9469.83,1374145.00347759,12315
California,2010,B05,Total,85 - 999,264,2253.43,610302.7645322314,4259
California,2010,B06,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B06,Male,15 - 24,1,68.08,2904940.7817453,38077
California,2010,B06,Male,25 - 34,3,184.35,2728380.48390666,37233
California,2010,B06,Male,35 - 44,30,1525.54,2603043.66772075,44659
California,2010,B06,Male,45 - 54,159,6673.41,2609657.18058244,37030
California,2010,B06,Male,5 - 14,0,0,2599921.36979385,39977
California,2010,B06,Male,55 - 64,409,13271.17,1969247.18607936,23961
California,2010,B06,Male,65 - 74,504,11979.21,1063816.78529905,18136
California,2010,B06,Male,75 - 84,493,7408.03,585371.370720331,12315
California,2010,B06,Male,85 - 999,263,2325.88,214525.76075746102,4259
California,2010,B06,Female,0 - 4,0,0,1234770.34390375,18987
California,2010,B06,Female,15 - 24,0,0,2691899.6871438,38077
California,2010,B06,Female,25 - 34,2,122.24000000000001,2609688.17359586,37233
California,2010,B06,Female,35 - 44,24,1224.19,2574146.16573943,44659
California,2010,B06,Female,45 - 54,116,4880.17,2641975.91322442,37030
California,2010,B06,Female,5 - 14,0,0,2486596.85248475,39977
California,2010,B06,Female,55 - 64,320,10351.95,2107996.9861708498,23961
California,2010,B06,Female,65 - 74,476,11223.93,1231824.0064262499,18136
California,2010,B06,Female,75 - 84,578,8619.48,788773.6327572591,12315
California,2010,B06,Female,85 - 999,414,3449.07,395777.0037747704,4259
California,2010,B06,Total,0 - 4,0,0,2525999.99210628,18987
California,2010,B06,Total,15 - 24,1,68.08,5596840.4688891005,38077
California,2010,B06,Total,25 - 34,5,306.59000000000003,5338068.65750252,37233
California,2010,B06,Total,35 - 44,54,2749.73,5177189.83346018,44659
California,2010,B06,Total,45 - 54,275,11553.58,5251633.09380686,37030
California,2010,B06,Total,5 - 14,0,0,5086518.2222786,39977
California,2010,B06,Total,55 - 64,729,23623.12,4077244.17225021,23961
California,2010,B06,Total,65 - 74,980,23203.14,2295640.7917253,18136
California,2010,B06,Total,75 - 84,1071,16027.51,1374145.00347759,12315
California,2010,B06,Total,85 - 999,677,5774.95,610302.7645322314,4259
California,2010,B07,Male,0 - 4,0,0,1291229.64820253,18987
California,2010,B07,Male,15 - 24,3,215.17000000000002,2904940.7817453,38077
California,2010,B07,Male,25 - 34,13,791.59,2728380.48390666,37233
California,2010,B07,Male,35 - 44,52,2713.54,2603043.66772075,44659
California,2010,B07,Male,45 - 54,417,17254.56,2609657.18058244,37030
California,2010,B07,Male,5 - 14,0,0,2599921.36979385,39977
California,2010,B07,Male,55 - 64,1317,42835.78,1969247.18607936,23961
California,2010,B07,Male,65 - 74,1978,46403.07,1063816.78529905,18136
California,2010,B07,Male,75 - 84,2090,31268.030000000002,585371.370720331,12315
